Date,number_sold
09/04/2014,838
10/04/2014,844
11/04/2014,858
12/04/2014,845
13/04/2014,840
14/04/2014,837
15/04/2014,832
16/04/2014,850
17/04/2014,840
18/04/2014,830
19/04/2014,821
20/04/2014,840
21/04/2014,862
22/04/2014,855
23/04/2014,844
24/04/2014,847
25/04/2014,857
26/04/2014,850
27/04/2014,849
28/04/2014,843
29/04/2014,863
30/04/2014,846
01/05/2014,848
02/05/2014,831
03/05/2014,834
04/05/2014,852
05/05/2014,842
06/05/2014,869
07/05/2014,855
08/05/2014,844
09/05/2014,852
10/05/2014,864
11/05/2014,851
12/05/2014,865
13/05/2014,863
14/05/2014,877
15/05/2014,864
16/05/2014,841
17/05/2014,824
18/05/2014,839
19/05/2014,857
20/05/2014,851
21/05/2014,874
22/05/2014,873
23/05/2014,873
24/05/2014,858
25/05/2014,852
26/05/2014,876
27/05/2014,836
28/05/2014,855
29/05/2014,853
30/05/2014,861
31/05/2014,851
01/06/2014,868
02/06/2014,855
03/06/2014,865
04/06/2014,868
05/06/2014,876
06/06/2014,843
07/06/2014,857
08/06/2014,850
09/06/2014,868
10/06/2014,862
11/06/2014,864
12/06/2014,864
13/06/2014,870
14/06/2014,878
15/06/2014,858
16/06/2014,867
17/06/2014,883
18/06/2014,857
19/06/2014,871
20/06/2014,847
21/06/2014,846
22/06/2014,873
23/06/2014,869
24/06/2014,853
25/06/2014,866
26/06/2014,882
27/06/2014,854
28/06/2014,882
29/06/2014,860
30/06/2014,870
01/07/2014,879
02/07/2014,871
03/07/2014,864
04/07/2014,868
05/07/2014,853
06/07/2014,876
07/07/2014,857
08/07/2014,874
09/07/2014,878
10/07/2014,877
11/07/2014,858
12/07/2014,866
13/07/2014,864
14/07/2014,898
15/07/2014,883
16/07/2014,894
17/07/2014,891
18/07/2014,864
19/07/2014,876
20/07/2014,872
21/07/2014,891
22/07/2014,890
23/07/2014,888
24/07/2014,895
25/07/2014,859
26/07/2014,874
27/07/2014,860
28/07/2014,875
29/07/2014,877
30/07/2014,890
31/07/2014,885
01/08/2014,863
02/08/2014,880
03/08/2014,897
04/08/2014,878
05/08/2014,887
06/08/2014,901
07/08/2014,888
08/08/2014,891
09/08/2014,884
10/08/2014,885
11/08/2014,878
12/08/2014,887
13/08/2014,909
14/08/2014,894
15/08/2014,888
16/08/2014,871
17/08/2014,872
18/08/2014,886
19/08/2014,881
20/08/2014,899
21/08/2014,893
22/08/2014,877
23/08/2014,879
24/08/2014,887
25/08/2014,874
26/08/2014,901
27/08/2014,895
28/08/2014,878
29/08/2014,895
30/08/2014,903
31/08/2014,871
01/09/2014,900
02/09/2014,886
03/09/2014,888
04/09/2014,907
05/09/2014,890
06/09/2014,889
07/09/2014,891
08/09/2014,884
09/09/2014,902
10/09/2014,894
11/09/2014,896
12/09/2014,899
13/09/2014,905
14/09/2014,895
15/09/2014,905
16/09/2014,907
17/09/2014,896
18/09/2014,895
19/09/2014,898
20/09/2014,892
21/09/2014,883
22/09/2014,895
23/09/2014,902
24/09/2014,912
25/09/2014,878
26/09/2014,889
27/09/2014,898
28/09/2014,891
29/09/2014,917
30/09/2014,898
01/10/2014,905
02/10/2014,887
03/10/2014,882
04/10/2014,889
05/10/2014,887
06/10/2014,901
07/10/2014,888
08/10/2014,903
09/10/2014,888
10/10/2014,886
11/10/2014,880
12/10/2014,887
13/10/2014,884
14/10/2014,892
15/10/2014,898
16/10/2014,898
17/10/2014,891
18/10/2014,916
19/10/2014,888
20/10/2014,892
21/10/2014,898
22/10/2014,897
23/10/2014,884
24/10/2014,871
25/10/2014,872
26/10/2014,890
27/10/2014,879
28/10/2014,894
29/10/2014,898
30/10/2014,907
31/10/2014,908
01/11/2014,889
02/11/2014,887
03/11/2014,891
04/11/2014,892
05/11/2014,902
06/11/2014,897
07/11/2014,879
08/11/2014,886
09/11/2014,871
10/11/2014,887
11/11/2014,889
12/11/2014,901
13/11/2014,901
14/11/2014,869
15/11/2014,882
16/11/2014,887
17/11/2014,891
18/11/2014,880
19/11/2014,889
20/11/2014,897
21/11/2014,880
22/11/2014,877
23/11/2014,886
24/11/2014,899
25/11/2014,879
26/11/2014,908
27/11/2014,881
28/11/2014,867
29/11/2014,886
30/11/2014,877
01/12/2014,879
02/12/2014,888
03/12/2014,908
04/12/2014,901
05/12/2014,868
06/12/2014,876
07/12/2014,862
08/12/2014,885
09/12/2014,893
10/12/2014,877
11/12/2014,890
12/12/2014,880
13/12/2014,871
14/12/2014,883
15/12/2014,898
16/12/2014,887
17/12/2014,880
18/12/2014,879
19/12/2014,877
20/12/2014,866
21/12/2014,869
22/12/2014,882
23/12/2014,890
24/12/2014,879
25/12/2014,870
26/12/2014,861
27/12/2014,852
28/12/2014,865
29/12/2014,871
30/12/2014,873
31/12/2014,868
01/01/2015,884
02/01/2015,869
03/01/2015,869
04/01/2015,850
05/01/2015,873
06/01/2015,870
07/01/2015,880
08/01/2015,861
09/01/2015,847
10/01/2015,862
11/01/2015,858
12/01/2015,863
13/01/2015,865
14/01/2015,876
15/01/2015,858
16/01/2015,861
17/01/2015,863
18/01/2015,854
19/01/2015,864
20/01/2015,874
21/01/2015,870
22/01/2015,848
23/01/2015,877
24/01/2015,842
25/01/2015,846
26/01/2015,862
27/01/2015,846
28/01/2015,867
29/01/2015,870
30/01/2015,852
31/01/2015,865
01/02/2015,835
02/02/2015,849
03/02/2015,867
04/02/2015,836
05/02/2015,863
06/02/2015,837
07/02/2015,848
08/02/2015,836
09/02/2015,854
10/02/2015,872
11/02/2015,883
12/02/2015,853
13/02/2015,856
14/02/2015,853
15/02/2015,862
16/02/2015,857
17/02/2015,860
18/02/2015,847
19/02/2015,856
20/02/2015,846
21/02/2015,841
22/02/2015,835
23/02/2015,844
24/02/2015,859
25/02/2015,858
26/02/2015,874
27/02/2015,862
28/02/2015,824
01/03/2015,835
02/03/2015,847
03/03/2015,844
04/03/2015,848
05/03/2015,868
06/03/2015,854
07/03/2015,855
08/03/2015,831
09/03/2015,854
10/03/2015,853
11/03/2015,890
12/03/2015,871
13/03/2015,847
14/03/2015,826
15/03/2015,850
16/03/2015,860
17/03/2015,854
18/03/2015,848
19/03/2015,849
20/03/2015,850
21/03/2015,833
22/03/2015,839
23/03/2015,826
24/03/2015,848
25/03/2015,846
26/03/2015,842
27/03/2015,836
28/03/2015,833
29/03/2015,858
30/03/2015,826
31/03/2015,843
01/04/2015,855
02/04/2015,855
03/04/2015,841
04/04/2015,841
05/04/2015,835
06/04/2015,836
07/04/2015,853
08/04/2015,860
09/04/2015,841
10/04/2015,834
11/04/2015,845
12/04/2015,841
13/04/2015,832
14/04/2015,849
15/04/2015,854
16/04/2015,864
17/04/2015,862
18/04/2015,833
19/04/2015,847
20/04/2015,851
21/04/2015,853
22/04/2015,844
23/04/2015,846
24/04/2015,840
25/04/2015,842
26/04/2015,845
27/04/2015,847
28/04/2015,857
29/04/2015,841
30/04/2015,866
01/05/2015,839
02/05/2015,851
03/05/2015,843
04/05/2015,857
05/05/2015,848
06/05/2015,866
07/05/2015,843
08/05/2015,846
09/05/2015,842
10/05/2015,851
11/05/2015,864
12/05/2015,850
13/05/2015,865
14/05/2015,840
15/05/2015,841
16/05/2015,835
17/05/2015,849
18/05/2015,857
19/05/2015,864
20/05/2015,856
21/05/2015,840
22/05/2015,851
23/05/2015,849
24/05/2015,856
25/05/2015,863
26/05/2015,846
27/05/2015,860
28/05/2015,846
29/05/2015,844
30/05/2015,849
31/05/2015,858
01/06/2015,862
02/06/2015,870
03/06/2015,881
04/06/2015,873
05/06/2015,868
06/06/2015,865
07/06/2015,853
08/06/2015,858
09/06/2015,852
10/06/2015,865
11/06/2015,842
12/06/2015,870
13/06/2015,851
14/06/2015,854
15/06/2015,861
16/06/2015,880
17/06/2015,883
18/06/2015,875
19/06/2015,872
20/06/2015,868
21/06/2015,862
22/06/2015,873
23/06/2015,884
24/06/2015,861
25/06/2015,869
26/06/2015,845
27/06/2015,865
28/06/2015,861
29/06/2015,867
30/06/2015,891
01/07/2015,867
02/07/2015,873
03/07/2015,854
04/07/2015,870
05/07/2015,871
06/07/2015,867
07/07/2015,881
08/07/2015,881
09/07/2015,885
10/07/2015,873
11/07/2015,859
12/07/2015,875
13/07/2015,877
14/07/2015,885
15/07/2015,870
16/07/2015,880
17/07/2015,857
18/07/2015,868
19/07/2015,865
20/07/2015,892
21/07/2015,875
22/07/2015,873
23/07/2015,875
24/07/2015,889
25/07/2015,865
26/07/2015,878
27/07/2015,909
28/07/2015,890
29/07/2015,891
30/07/2015,892
31/07/2015,879
01/08/2015,880
02/08/2015,893
03/08/2015,891
04/08/2015,886
05/08/2015,893
06/08/2015,904
07/08/2015,860
08/08/2015,898
09/08/2015,890
10/08/2015,891
11/08/2015,874
12/08/2015,893
13/08/2015,902
14/08/2015,879
15/08/2015,877
16/08/2015,877
17/08/2015,883
18/08/2015,879
19/08/2015,900
20/08/2015,910
21/08/2015,895
22/08/2015,878
23/08/2015,883
24/08/2015,879
25/08/2015,908
26/08/2015,905
27/08/2015,908
28/08/2015,890
29/08/2015,879
30/08/2015,888
31/08/2015,894
01/09/2015,916
02/09/2015,899
03/09/2015,907
04/09/2015,903
05/09/2015,876
06/09/2015,898
07/09/2015,892
08/09/2015,890
09/09/2015,902
10/09/2015,888
11/09/2015,905
12/09/2015,886
13/09/2015,904
14/09/2015,894
15/09/2015,902
16/09/2015,921
17/09/2015,916
18/09/2015,887
19/09/2015,889
20/09/2015,912
21/09/2015,895
22/09/2015,899
23/09/2015,894
24/09/2015,881
25/09/2015,895
26/09/2015,905
27/09/2015,884
28/09/2015,911
29/09/2015,905
30/09/2015,907
01/10/2015,913
02/10/2015,885
03/10/2015,888
04/10/2015,894
05/10/2015,889
06/10/2015,896
07/10/2015,894
08/10/2015,877
09/10/2015,903
10/10/2015,889
11/10/2015,899
12/10/2015,892
13/10/2015,912
14/10/2015,905
15/10/2015,887
16/10/2015,886
17/10/2015,881
18/10/2015,884
19/10/2015,906
20/10/2015,920
21/10/2015,901
22/10/2015,890
23/10/2015,892
24/10/2015,900
25/10/2015,895
26/10/2015,890
27/10/2015,902
28/10/2015,902
29/10/2015,885
30/10/2015,875
31/10/2015,877
01/11/2015,888
02/11/2015,890
03/11/2015,878
04/11/2015,897
05/11/2015,885
06/11/2015,900
07/11/2015,890
08/11/2015,890
09/11/2015,886
10/11/2015,902
11/11/2015,900
12/11/2015,889
13/11/2015,881
14/11/2015,886
15/11/2015,885
16/11/2015,885
17/11/2015,909
18/11/2015,895
19/11/2015,897
20/11/2015,892
21/11/2015,887
22/11/2015,881
23/11/2015,872
24/11/2015,879
25/11/2015,882
26/11/2015,885
27/11/2015,898
28/11/2015,897
29/11/2015,882
30/11/2015,876
01/12/2015,898
02/12/2015,900
03/12/2015,878
04/12/2015,886
05/12/2015,875
06/12/2015,877
07/12/2015,886
08/12/2015,889
09/12/2015,883
10/12/2015,873
11/12/2015,869
12/12/2015,870
13/12/2015,876
14/12/2015,880
15/12/2015,878
16/12/2015,885
17/12/2015,878
18/12/2015,883
19/12/2015,861
20/12/2015,873
21/12/2015,870
22/12/2015,869
23/12/2015,868
24/12/2015,875
25/12/2015,864
26/12/2015,855
27/12/2015,873
28/12/2015,884
29/12/2015,892
30/12/2015,873
31/12/2015,865
01/01/2016,856
02/01/2016,872
03/01/2016,865
04/01/2016,865
05/01/2016,878
06/01/2016,867
07/01/2016,866
08/01/2016,859
09/01/2016,839
10/01/2016,858
11/01/2016,880
12/01/2016,877
13/01/2016,888
14/01/2016,852
15/01/2016,875
16/01/2016,854
17/01/2016,859
18/01/2016,869
19/01/2016,876
20/01/2016,855
21/01/2016,851
22/01/2016,849
23/01/2016,841
24/01/2016,844
25/01/2016,857
26/01/2016,847
27/01/2016,888
28/01/2016,860
29/01/2016,844
30/01/2016,860
31/01/2016,841
01/02/2016,857
02/02/2016,881
03/02/2016,858
04/02/2016,866
05/02/2016,856
06/02/2016,848
07/02/2016,845
08/02/2016,856
09/02/2016,864
10/02/2016,869
11/02/2016,819
12/02/2016,842
13/02/2016,846
14/02/2016,855
15/02/2016,835
16/02/2016,868
17/02/2016,876
18/02/2016,858
19/02/2016,849
20/02/2016,852
21/02/2016,833
22/02/2016,855
23/02/2016,850
24/02/2016,862
25/02/2016,870
26/02/2016,861
27/02/2016,849
28/02/2016,823
29/02/2016,858
01/03/2016,847
02/03/2016,857
03/03/2016,869
04/03/2016,857
05/03/2016,835
06/03/2016,821
07/03/2016,834
08/03/2016,866
09/03/2016,858
10/03/2016,847
11/03/2016,850
12/03/2016,832
13/03/2016,833
14/03/2016,841
15/03/2016,844
16/03/2016,842
17/03/2016,839
18/03/2016,839
19/03/2016,843
20/03/2016,849
21/03/2016,837
22/03/2016,853
23/03/2016,857
24/03/2016,847
25/03/2016,835
26/03/2016,840
27/03/2016,819
28/03/2016,844
29/03/2016,839
30/03/2016,840
31/03/2016,862
01/04/2016,851
02/04/2016,848
03/04/2016,854
04/04/2016,847
05/04/2016,855
06/04/2016,836
07/04/2016,839
08/04/2016,844
09/04/2016,845
10/04/2016,837
11/04/2016,858
12/04/2016,845
13/04/2016,842
14/04/2016,849
15/04/2016,852
16/04/2016,837
17/04/2016,837
18/04/2016,844
19/04/2016,853
20/04/2016,849
21/04/2016,846
22/04/2016,850
23/04/2016,834
24/04/2016,872
25/04/2016,848
26/04/2016,854
27/04/2016,860
28/04/2016,878
29/04/2016,853
30/04/2016,862
01/05/2016,845
02/05/2016,844
03/05/2016,867
04/05/2016,843
05/05/2016,862
06/05/2016,839
07/05/2016,850
08/05/2016,849
09/05/2016,851
10/05/2016,861
11/05/2016,849
12/05/2016,863
13/05/2016,861
14/05/2016,844
15/05/2016,858
16/05/2016,865
17/05/2016,876
18/05/2016,879
19/05/2016,861
20/05/2016,869
21/05/2016,842
22/05/2016,850
23/05/2016,832
24/05/2016,856
25/05/2016,868
26/05/2016,852
27/05/2016,839
28/05/2016,866
29/05/2016,865
30/05/2016,850
31/05/2016,853
01/06/2016,871
02/06/2016,855
03/06/2016,863
04/06/2016,855
05/06/2016,839
06/06/2016,858
07/06/2016,871
08/06/2016,868
09/06/2016,877
10/06/2016,875
11/06/2016,854
12/06/2016,849
13/06/2016,861
14/06/2016,878
15/06/2016,877
16/06/2016,869
17/06/2016,842
18/06/2016,863
19/06/2016,861
20/06/2016,870
21/06/2016,869
22/06/2016,876
23/06/2016,870
24/06/2016,853
25/06/2016,858
26/06/2016,873
27/06/2016,867
28/06/2016,878
29/06/2016,866
30/06/2016,880
01/07/2016,861
02/07/2016,864
03/07/2016,878
04/07/2016,871
05/07/2016,860
06/07/2016,877
07/07/2016,878
08/07/2016,861
09/07/2016,858
10/07/2016,856
11/07/2016,872
12/07/2016,872
13/07/2016,887
14/07/2016,870
15/07/2016,867
16/07/2016,864
17/07/2016,854
18/07/2016,873
19/07/2016,885
20/07/2016,893
21/07/2016,878
22/07/2016,875
23/07/2016,876
24/07/2016,875
25/07/2016,875
26/07/2016,893
27/07/2016,896
28/07/2016,891
29/07/2016,885
30/07/2016,873
31/07/2016,865
01/08/2016,893
02/08/2016,879
03/08/2016,889
04/08/2016,892
05/08/2016,873
06/08/2016,874
07/08/2016,899
08/08/2016,903
09/08/2016,892
10/08/2016,904
11/08/2016,885
12/08/2016,886
13/08/2016,854
14/08/2016,887
15/08/2016,897
16/08/2016,912
17/08/2016,883
18/08/2016,895
19/08/2016,883
20/08/2016,877
21/08/2016,872
22/08/2016,900
23/08/2016,894
24/08/2016,915
25/08/2016,894
26/08/2016,886
27/08/2016,904
28/08/2016,881
29/08/2016,893
30/08/2016,891
31/08/2016,911
01/09/2016,879
02/09/2016,900
03/09/2016,883
04/09/2016,884
05/09/2016,890
06/09/2016,888
07/09/2016,891
08/09/2016,898
09/09/2016,907
10/09/2016,897
11/09/2016,888
12/09/2016,876
13/09/2016,898
14/09/2016,924
15/09/2016,896
16/09/2016,917
17/09/2016,879
18/09/2016,902
19/09/2016,914
20/09/2016,900
21/09/2016,916
22/09/2016,915
23/09/2016,891
24/09/2016,904
25/09/2016,913
26/09/2016,889
27/09/2016,900
28/09/2016,911
29/09/2016,897
30/09/2016,897
01/10/2016,889
02/10/2016,890
03/10/2016,898
04/10/2016,903
05/10/2016,920
06/10/2016,887
07/10/2016,891
08/10/2016,875
09/10/2016,899
10/10/2016,894
11/10/2016,906
12/10/2016,901
13/10/2016,912
14/10/2016,892
15/10/2016,883
16/10/2016,879
17/10/2016,909
18/10/2016,900
19/10/2016,910
20/10/2016,882
21/10/2016,889
22/10/2016,881
23/10/2016,894
24/10/2016,884
25/10/2016,911
26/10/2016,912
27/10/2016,931
28/10/2016,897
29/10/2016,881
30/10/2016,884
31/10/2016,889
01/11/2016,891
02/11/2016,895
03/11/2016,877
04/11/2016,868
05/11/2016,880
06/11/2016,870
07/11/2016,891
08/11/2016,893
09/11/2016,908
10/11/2016,888
11/11/2016,895
12/11/2016,881
13/11/2016,863
14/11/2016,878
15/11/2016,897
16/11/2016,897
17/11/2016,884
18/11/2016,884
19/11/2016,886
20/11/2016,877
21/11/2016,900
22/11/2016,898
23/11/2016,889
24/11/2016,885
25/11/2016,886
26/11/2016,886
27/11/2016,876
28/11/2016,873
29/11/2016,884
30/11/2016,881
01/12/2016,891
02/12/2016,869
03/12/2016,870
04/12/2016,870
05/12/2016,875
06/12/2016,881
07/12/2016,899
08/12/2016,891
09/12/2016,866
10/12/2016,864
11/12/2016,859
12/12/2016,885
13/12/2016,884
14/12/2016,882
15/12/2016,874
16/12/2016,878
17/12/2016,853
18/12/2016,862
19/12/2016,870
20/12/2016,886
21/12/2016,882
22/12/2016,867
23/12/2016,880
24/12/2016,870
25/12/2016,872
26/12/2016,872
27/12/2016,875
28/12/2016,889
29/12/2016,862
30/12/2016,852
31/12/2016,858
01/01/2017,874
02/01/2017,877
03/01/2017,868
04/01/2017,883
05/01/2017,859
06/01/2017,864
07/01/2017,854
08/01/2017,859
09/01/2017,879
10/01/2017,872
11/01/2017,888
12/01/2017,863
13/01/2017,867
14/01/2017,855
15/01/2017,861
16/01/2017,862
17/01/2017,862
18/01/2017,864
19/01/2017,869
20/01/2017,855
21/01/2017,833
22/01/2017,849
23/01/2017,848
24/01/2017,858
25/01/2017,866
26/01/2017,873
27/01/2017,846
28/01/2017,848
29/01/2017,836
30/01/2017,863
31/01/2017,865
01/02/2017,869
02/02/2017,854
03/02/2017,853
04/02/2017,851
05/02/2017,877
06/02/2017,853
07/02/2017,855
08/02/2017,857
09/02/2017,862
10/02/2017,857
11/02/2017,850
12/02/2017,844
13/02/2017,852
14/02/2017,846
15/02/2017,850
16/02/2017,853
17/02/2017,855
18/02/2017,847
19/02/2017,839
20/02/2017,847
21/02/2017,860
22/02/2017,840
23/02/2017,852
24/02/2017,855
25/02/2017,839
26/02/2017,845
27/02/2017,843
28/02/2017,846
01/03/2017,861
02/03/2017,861
03/03/2017,848
04/03/2017,835
05/03/2017,834
06/03/2017,850
07/03/2017,851
08/03/2017,838
09/03/2017,850
10/03/2017,858
11/03/2017,846
12/03/2017,821
13/03/2017,865
14/03/2017,850
15/03/2017,849
16/03/2017,830
17/03/2017,840
18/03/2017,833
19/03/2017,851
20/03/2017,838
21/03/2017,862
22/03/2017,870
23/03/2017,873
24/03/2017,849
25/03/2017,843
26/03/2017,845
27/03/2017,837
28/03/2017,854
29/03/2017,841
30/03/2017,853
31/03/2017,835
01/04/2017,837
02/04/2017,842
03/04/2017,834
04/04/2017,825
05/04/2017,847
06/04/2017,867
07/04/2017,840
08/04/2017,834
09/04/2017,842
10/04/2017,843
11/04/2017,873
12/04/2017,863
13/04/2017,842
14/04/2017,852
15/04/2017,844
16/04/2017,841
17/04/2017,848
18/04/2017,839
19/04/2017,850
20/04/2017,837
21/04/2017,849
22/04/2017,835
23/04/2017,837
24/04/2017,853
25/04/2017,853
26/04/2017,866
27/04/2017,847
28/04/2017,852
29/04/2017,840
30/04/2017,837
01/05/2017,842
02/05/2017,855
03/05/2017,859
04/05/2017,862
05/05/2017,858
06/05/2017,822
07/05/2017,841
08/05/2017,848
09/05/2017,849
10/05/2017,863
11/05/2017,842
12/05/2017,833
13/05/2017,842
14/05/2017,849
15/05/2017,867
16/05/2017,843
17/05/2017,863
18/05/2017,850
19/05/2017,847
20/05/2017,831
21/05/2017,848
22/05/2017,845
23/05/2017,865
24/05/2017,859
25/05/2017,832
26/05/2017,863
27/05/2017,840
28/05/2017,841
29/05/2017,846
30/05/2017,858
31/05/2017,864
01/06/2017,838
02/06/2017,869
03/06/2017,850
04/06/2017,831
05/06/2017,861
06/06/2017,859
07/06/2017,861
08/06/2017,858
09/06/2017,856
10/06/2017,873
11/06/2017,850
12/06/2017,870
13/06/2017,865
14/06/2017,875
15/06/2017,860
16/06/2017,841
17/06/2017,868
18/06/2017,880
19/06/2017,861
20/06/2017,875
21/06/2017,863
22/06/2017,885
23/06/2017,869
24/06/2017,851
25/06/2017,874
26/06/2017,851
27/06/2017,872
28/06/2017,876
29/06/2017,875
30/06/2017,869
01/07/2017,858
02/07/2017,856
03/07/2017,877
04/07/2017,866
05/07/2017,863
06/07/2017,869
07/07/2017,887
08/07/2017,852
09/07/2017,853
10/07/2017,873
11/07/2017,871
12/07/2017,892
13/07/2017,886
14/07/2017,879
15/07/2017,870
16/07/2017,870
17/07/2017,884
18/07/2017,865
19/07/2017,881
20/07/2017,889
21/07/2017,878
22/07/2017,873
23/07/2017,879
24/07/2017,880
25/07/2017,889
26/07/2017,871
27/07/2017,872
28/07/2017,874
29/07/2017,859
30/07/2017,883
31/07/2017,884
01/08/2017,891
02/08/2017,873
03/08/2017,887
04/08/2017,869
05/08/2017,885
06/08/2017,858
07/08/2017,878
08/08/2017,879
09/08/2017,883
10/08/2017,896
11/08/2017,876
12/08/2017,881
13/08/2017,889
14/08/2017,890
15/08/2017,914
16/08/2017,880
17/08/2017,885
18/08/2017,900
19/08/2017,894
20/08/2017,870
21/08/2017,892
22/08/2017,886
23/08/2017,889
24/08/2017,895
25/08/2017,880
26/08/2017,899
27/08/2017,880
28/08/2017,895
29/08/2017,900
30/08/2017,901
31/08/2017,916
01/09/2017,883
02/09/2017,898
03/09/2017,892
04/09/2017,914
05/09/2017,888
06/09/2017,905
07/09/2017,888
08/09/2017,889
09/09/2017,885
10/09/2017,884
11/09/2017,879
12/09/2017,895
13/09/2017,896
14/09/2017,895
15/09/2017,878
16/09/2017,891
17/09/2017,887
18/09/2017,906
19/09/2017,900
20/09/2017,898
21/09/2017,899
22/09/2017,900
23/09/2017,889
24/09/2017,897
25/09/2017,902
26/09/2017,874
27/09/2017,899
28/09/2017,904
29/09/2017,875
30/09/2017,897
01/10/2017,884
02/10/2017,905
03/10/2017,910
04/10/2017,908
05/10/2017,911
06/10/2017,888
07/10/2017,895
08/10/2017,903
09/10/2017,905
10/10/2017,915
11/10/2017,907
12/10/2017,889
13/10/2017,897
14/10/2017,890
15/10/2017,888
16/10/2017,889
17/10/2017,902
18/10/2017,900
19/10/2017,890
20/10/2017,906
21/10/2017,899
22/10/2017,892
23/10/2017,870
24/10/2017,893
25/10/2017,909
26/10/2017,889
27/10/2017,903
28/10/2017,906
29/10/2017,875
30/10/2017,889
31/10/2017,884
01/11/2017,898
02/11/2017,898
03/11/2017,889
04/11/2017,884
05/11/2017,897
06/11/2017,885
07/11/2017,908
08/11/2017,887
09/11/2017,879
10/11/2017,872
11/11/2017,865
12/11/2017,889
13/11/2017,892
14/11/2017,900
15/11/2017,898
16/11/2017,881
17/11/2017,891
18/11/2017,886
19/11/2017,867
20/11/2017,886
21/11/2017,884
22/11/2017,897
23/11/2017,880
24/11/2017,875
25/11/2017,880
26/11/2017,893
27/11/2017,889
28/11/2017,894
29/11/2017,880
30/11/2017,879
01/12/2017,871
02/12/2017,849
03/12/2017,882
04/12/2017,873
05/12/2017,877
06/12/2017,879
07/12/2017,893
08/12/2017,860
09/12/2017,866
10/12/2017,883
11/12/2017,864
12/12/2017,889
13/12/2017,878
14/12/2017,863
15/12/2017,876
16/12/2017,867
17/12/2017,876
18/12/2017,875
19/12/2017,877
20/12/2017,894
21/12/2017,888
22/12/2017,854
23/12/2017,857
24/12/2017,877
25/12/2017,871
26/12/2017,871
27/12/2017,855
28/12/2017,874
29/12/2017,853
30/12/2017,855
31/12/2017,846
01/01/2018,862
02/01/2018,863
03/01/2018,882
04/01/2018,882
05/01/2018,865
06/01/2018,836
07/01/2018,851
08/01/2018,866
09/01/2018,863
10/01/2018,869
11/01/2018,878
12/01/2018,876
13/01/2018,857
14/01/2018,853
15/01/2018,872
16/01/2018,866
17/01/2018,873
18/01/2018,865
19/01/2018,840
20/01/2018,851
21/01/2018,846
22/01/2018,864
23/01/2018,890
24/01/2018,866
25/01/2018,857
26/01/2018,867
27/01/2018,855
28/01/2018,862
29/01/2018,851
30/01/2018,864
31/01/2018,859
01/02/2018,840
02/02/2018,846
03/02/2018,848
04/02/2018,860
05/02/2018,844
06/02/2018,852
07/02/2018,859
08/02/2018,856
09/02/2018,850
10/02/2018,869
11/02/2018,854
12/02/2018,846
13/02/2018,843
14/02/2018,855
15/02/2018,878
16/02/2018,842
17/02/2018,835
18/02/2018,845
19/02/2018,840
20/02/2018,861
21/02/2018,864
22/02/2018,839
23/02/2018,830
24/02/2018,848
25/02/2018,837
26/02/2018,853
27/02/2018,856
28/02/2018,848
01/03/2018,853
02/03/2018,842
03/03/2018,841
04/03/2018,849
05/03/2018,834
06/03/2018,853
07/03/2018,844
08/03/2018,835
09/03/2018,820
10/03/2018,835
11/03/2018,842
12/03/2018,836
13/03/2018,830
14/03/2018,846
15/03/2018,846
16/03/2018,849
17/03/2018,823
18/03/2018,835
19/03/2018,821
20/03/2018,844
21/03/2018,835
22/03/2018,824
23/03/2018,838
24/03/2018,837
25/03/2018,829
26/03/2018,836
27/03/2018,837
28/03/2018,834
29/03/2018,846
30/03/2018,809
31/03/2018,840
01/04/2018,830
02/04/2018,838
03/04/2018,838
04/04/2018,836
05/04/2018,827
06/04/2018,852
07/04/2018,817
08/04/2018,836
09/04/2018,825
10/04/2018,853
11/04/2018,834
12/04/2018,862
13/04/2018,831
14/04/2018,820
15/04/2018,837
16/04/2018,839
17/04/2018,828
18/04/2018,845
19/04/2018,860
20/04/2018,828
21/04/2018,820
22/04/2018,832
23/04/2018,850
24/04/2018,828
25/04/2018,826
26/04/2018,846
27/04/2018,836
28/04/2018,847
29/04/2018,836
30/04/2018,859
01/05/2018,846
02/05/2018,855
03/05/2018,848
04/05/2018,830
05/05/2018,845
06/05/2018,816
07/05/2018,810
08/05/2018,857
09/05/2018,868
10/05/2018,857
11/05/2018,859
12/05/2018,831
13/05/2018,841
14/05/2018,839
15/05/2018,869
16/05/2018,864
17/05/2018,837
18/05/2018,842
19/05/2018,842
20/05/2018,846
21/05/2018,845
22/05/2018,860
23/05/2018,848
24/05/2018,835
25/05/2018,852
26/05/2018,843
27/05/2018,847
28/05/2018,855
29/05/2018,866
30/05/2018,857
31/05/2018,848
01/06/2018,847
02/06/2018,826
03/06/2018,839
04/06/2018,846
05/06/2018,864
06/06/2018,848
07/06/2018,861
08/06/2018,839
09/06/2018,836
10/06/2018,857
11/06/2018,852
12/06/2018,851
13/06/2018,856
14/06/2018,849
15/06/2018,835
16/06/2018,849
17/06/2018,852
18/06/2018,863
19/06/2018,871
20/06/2018,863
21/06/2018,860
22/06/2018,858
23/06/2018,852
24/06/2018,843
25/06/2018,857
26/06/2018,849
27/06/2018,851
28/06/2018,864
29/06/2018,851
30/06/2018,845
01/07/2018,868
02/07/2018,873
03/07/2018,875
04/07/2018,882
05/07/2018,866
06/07/2018,875
07/07/2018,836
08/07/2018,875
09/07/2018,871
10/07/2018,877
