Date,number_sold
12448.0,427.0
12463.0,420.0
12464.0,409.0
12479.0,401.0
12480.0,397.0
12495.0,376.0
12496.0,380.0
12511.0,407.0
12512.0,415.0
12527.0,399.0
12528.0,378.0
12543.0,376.0
12544.0,369.0
12559.0,381.0
12560.0,380.0
12575.0,402.0
12576.0,407.0
12591.0,372.0
12592.0,351.0
12607.0,365.0
12608.0,371.0
12623.0,385.0
12624.0,394.0
12639.0,419.0
12640.0,371.0
12655.0,381.0
12656.0,353.0
12671.0,379.0
12672.0,401.0
12687.0,420.0
12688.0,424.0
12703.0,375.0
12704.0,388.0
12719.0,389.0
12720.0,382.0
12735.0,403.0
12736.0,439.0
12751.0,419.0
12752.0,421.0
12767.0,390.0
12768.0,412.0
12783.0,331.0
12784.0,366.0
12799.0,346.0
12800.0,374.0
12815.0,345.0
12816.0,338.0
12831.0,340.0
12832.0,361.0
12847.0,373.0
12848.0,350.0
12863.0,375.0
12864.0,358.0
12879.0,351.0
12880.0,340.0
12895.0,345.0
12896.0,343.0
12911.0,367.0
12912.0,355.0
12927.0,357.0
12928.0,332.0
12943.0,354.0
12944.0,350.0
12959.0,341.0
12960.0,366.0
12975.0,354.0
12976.0,331.0
12991.0,352.0
12992.0,352.0
13007.0,355.0
13008.0,354.0
13023.0,378.0
13024.0,357.0
13039.0,356.0
13040.0,378.0
13055.0,336.0
13056.0,325.0
13071.0,344.0
13072.0,351.0
13087.0,365.0
13088.0,340.0
13103.0,341.0
13104.0,350.0
13119.0,338.0
13120.0,335.0
13135.0,343.0
13136.0,358.0
13151.0,408.0
13152.0,379.0
13167.0,378.0
13168.0,366.0
13183.0,369.0
13184.0,391.0
13199.0,392.0
13200.0,417.0
13215.0,416.0
13216.0,385.0
13231.0,388.0
13232.0,379.0
13247.0,384.0
13248.0,375.0
13263.0,383.0
13264.0,380.0
13279.0,371.0
13280.0,348.0
13295.0,358.0
13296.0,353.0
13311.0,361.0
13312.0,401.0
13327.0,394.0
13328.0,371.0
13343.0,344.0
13344.0,343.0
13359.0,342.0
13360.0,354.0
13375.0,368.0
13376.0,344.0
13391.0,333.0
13392.0,323.0
13407.0,319.0
13408.0,321.0
13423.0,340.0
13424.0,349.0
13439.0,354.0
13440.0,335.0
13455.0,337.0
13456.0,317.0
13471.0,365.0
13472.0,360.0
13487.0,361.0
13488.0,376.0
13503.0,378.0
13504.0,354.0
13519.0,375.0
13520.0,355.0
13535.0,373.0
13536.0,379.0
13551.0,409.0
13552.0,394.0
13567.0,372.0
13568.0,366.0
13583.0,362.0
13584.0,389.0
13599.0,390.0
13600.0,391.0
13615.0,412.0
13616.0,387.0
13631.0,359.0
13632.0,355.0
13647.0,371.0
13648.0,399.0
13663.0,409.0
13664.0,417.0
13679.0,365.0
13680.0,370.0
13695.0,350.0
13696.0,361.0
13711.0,400.0
13712.0,399.0
13727.0,379.0
13728.0,382.0
13743.0,351.0
13744.0,354.0
13759.0,365.0
13760.0,397.0
13775.0,393.0
13776.0,386.0
13791.0,379.0
13792.0,351.0
13807.0,347.0
13808.0,370.0
13823.0,377.0
13824.0,384.0
13839.0,402.0
13840.0,376.0
13855.0,359.0
13856.0,352.0
13871.0,261.0
13872.0,261.0
13887.0,272.0
13888.0,268.0
13903.0,267.0
13904.0,268.0
13919.0,274.0
13920.0,264.0
13935.0,277.0
13936.0,273.0
13951.0,277.0
13952.0,274.0
13967.0,252.0
13968.0,274.0
13983.0,285.0
13984.0,247.0
13999.0,263.0
14000.0,273.0
14015.0,283.0
14016.0,261.0
14031.0,254.0
14032.0,234.0
14047.0,268.0
14048.0,284.0
14063.0,279.0
14064.0,275.0
14079.0,266.0
14080.0,271.0
14095.0,255.0
14096.0,267.0
14111.0,266.0
14112.0,271.0
14127.0,269.0
14128.0,271.0
14143.0,251.0
14144.0,254.0
14159.0,255.0
14160.0,259.0
14175.0,261.0
14176.0,253.0
14191.0,251.0
14192.0,251.0
14207.0,271.0
14208.0,264.0
14223.0,273.0
14224.0,262.0
14239.0,334.0
14240.0,350.0
14255.0,322.0
14256.0,337.0
14271.0,324.0
14272.0,338.0
14287.0,348.0
14288.0,324.0
14303.0,325.0
14304.0,327.0
14319.0,328.0
14320.0,337.0
14335.0,313.0
14336.0,342.0
14351.0,368.0
14352.0,345.0
14367.0,330.0
14368.0,318.0
14383.0,328.0
14384.0,329.0
14399.0,343.0
14400.0,323.0
14415.0,349.0
14416.0,336.0
14431.0,317.0
14432.0,303.0
14447.0,327.0
14448.0,334.0
14463.0,338.0
14464.0,326.0
14479.0,313.0
14480.0,326.0
14495.0,322.0
14496.0,324.0
14511.0,351.0
14512.0,319.0
14527.0,337.0
14528.0,327.0
14543.0,336.0
14544.0,330.0
14559.0,321.0
14560.0,338.0
14575.0,327.0
14576.0,345.0
14591.0,320.0
14592.0,343.0
14607.0,948.0
14608.0,948.0
14623.0,940.0
14624.0,932.0
14639.0,944.0
14640.0,949.0
14655.0,957.0
14656.0,954.0
14671.0,956.0
14672.0,961.0
14687.0,959.0
14688.0,942.0
14703.0,931.0
14704.0,950.0
14719.0,948.0
14720.0,981.0
14735.0,953.0
14736.0,967.0
14751.0,948.0
14752.0,956.0
14767.0,961.0
14768.0,966.0
14783.0,963.0
14784.0,961.0
14799.0,961.0
14800.0,947.0
14815.0,948.0
14816.0,965.0
14831.0,942.0
14832.0,977.0
14847.0,952.0
14848.0,949.0
14863.0,976.0
14864.0,961.0
14879.0,958.0
14880.0,942.0
14895.0,962.0
14896.0,976.0
14911.0,972.0
14912.0,962.0
14927.0,986.0
14928.0,955.0
14943.0,982.0
14944.0,971.0
14959.0,973.0
14960.0,959.0
14975.0,1049.0
14976.0,1056.0
14991.0,1049.0
14992.0,1024.0
15007.0,1065.0
15008.0,1078.0
15023.0,1056.0
15024.0,1052.0
15039.0,1044.0
15040.0,1052.0
15055.0,1052.0
15056.0,1061.0
15071.0,1084.0
15072.0,1057.0
15087.0,1044.0
15088.0,1044.0
15103.0,1073.0
15104.0,1059.0
15119.0,1064.0
15120.0,1059.0
15135.0,1061.0
15136.0,1063.0
15151.0,1073.0
15152.0,1050.0
15167.0,1065.0
15168.0,1080.0
15183.0,1079.0
15184.0,1082.0
15199.0,1065.0
15200.0,1057.0
15215.0,1071.0
15216.0,1083.0
15231.0,1080.0
15232.0,1104.0
15247.0,1087.0
15248.0,1067.0
15263.0,1069.0
15264.0,1069.0
15279.0,1073.0
15280.0,1092.0
15295.0,1079.0
15296.0,1072.0
15311.0,1081.0
15312.0,1073.0
15327.0,1086.0
15328.0,1095.0
15343.0,889.0
15344.0,908.0
15359.0,906.0
15360.0,898.0
15375.0,886.0
15376.0,876.0
15391.0,847.0
15392.0,888.0
15407.0,880.0
15408.0,866.0
15423.0,846.0
15424.0,868.0
15439.0,849.0
15440.0,847.0
15455.0,876.0
15456.0,888.0
15471.0,876.0
15472.0,872.0
15487.0,884.0
15488.0,858.0
15503.0,879.0
15504.0,887.0
15519.0,919.0
15520.0,906.0
15535.0,907.0
15536.0,913.0
15551.0,911.0
15552.0,931.0
15567.0,939.0
15568.0,941.0
15583.0,938.0
15584.0,947.0
15599.0,938.0
15600.0,931.0
15615.0,917.0
15616.0,934.0
15631.0,931.0
15632.0,940.0
15647.0,916.0
15648.0,899.0
15663.0,911.0
15664.0,887.0
15679.0,884.0
15680.0,897.0
15695.0,950.0
15696.0,945.0
15711.0,934.0
15712.0,959.0
15727.0,929.0
15728.0,929.0
15743.0,912.0
15744.0,901.0
15759.0,905.0
15760.0,917.0
15775.0,910.0
15776.0,897.0
15791.0,913.0
15792.0,908.0
15807.0,902.0
15808.0,906.0
15823.0,923.0
15824.0,933.0
15839.0,944.0
15840.0,925.0
15855.0,959.0
15856.0,958.0
15871.0,980.0
15872.0,958.0
15887.0,990.0
15888.0,986.0
15903.0,1012.0
15904.0,1003.0
15919.0,1030.0
15920.0,1020.0
15935.0,1011.0
15936.0,1048.0
15951.0,1036.0
15952.0,1043.0
15967.0,1051.0
15968.0,1061.0
15983.0,1034.0
15984.0,1045.0
15999.0,1019.0
16000.0,1046.0
16015.0,1036.0
16016.0,1042.0
16031.0,1017.0
16032.0,1027.0
16047.0,1000.0
16048.0,995.0
16063.0,1012.0
16064.0,979.0
16079.0,980.0
16080.0,1007.0
16095.0,1021.0
16096.0,1012.0
16111.0,993.0
16112.0,960.0
16127.0,962.0
16128.0,967.0
16143.0,969.0
16144.0,996.0
16159.0,985.0
16160.0,981.0
16175.0,931.0
16176.0,937.0
16191.0,941.0
16192.0,930.0
16207.0,957.0
16208.0,947.0
16223.0,936.0
16224.0,917.0
16239.0,907.0
16240.0,896.0
16255.0,918.0
16256.0,962.0
16271.0,959.0
16272.0,955.0
16287.0,921.0
16288.0,909.0
16303.0,941.0
16304.0,940.0
16319.0,976.0
16320.0,973.0
16335.0,977.0
16336.0,964.0
16351.0,952.0
16352.0,968.0
16367.0,1003.0
16368.0,1017.0
16383.0,1040.0
16384.0,993.0
16399.0,983.0
16400.0,990.0
16415.0,982.0
16416.0,1029.0
16431.0,976.0
16432.0,982.0
16447.0,999.0
16448.0,974.0
16463.0,955.0
16464.0,961.0
16479.0,970.0
16480.0,965.0
16495.0,982.0
16496.0,978.0
16511.0,983.0
16512.0,948.0
16527.0,935.0
16528.0,953.0
16543.0,959.0
16544.0,978.0
16559.0,977.0
16560.0,972.0
16575.0,942.0
16576.0,933.0
16591.0,905.0
16592.0,962.0
16607.0,968.0
16608.0,974.0
16623.0,961.0
16624.0,944.0
16639.0,939.0
16640.0,937.0
16655.0,947.0
16656.0,941.0
16671.0,948.0
16672.0,941.0
16687.0,943.0
16688.0,938.0
16703.0,927.0
16704.0,934.0
16719.0,952.0
16720.0,943.0
16735.0,956.0
16736.0,925.0
16751.0,906.0
16752.0,944.0
16767.0,920.0
16768.0,944.0
16783.0,963.0
16784.0,937.0
16799.0,1008.0
16800.0,969.0
16815.0,964.0
16816.0,963.0
16831.0,958.0
16832.0,967.0
16847.0,959.0
16848.0,980.0
16863.0,959.0
16864.0,946.0
16879.0,944.0
16880.0,942.0
16895.0,940.0
16896.0,974.0
16911.0,963.0
16912.0,973.0
16927.0,970.0
16928.0,969.0
16943.0,1011.0
16944.0,1008.0
16959.0,1029.0
16960.0,1014.0
16975.0,1021.0
16976.0,1003.0
16991.0,1052.0
16992.0,1030.0
17007.0,1057.0
17008.0,1064.0
17023.0,1071.0
17024.0,1081.0
17039.0,1074.0
17040.0,1078.0
17055.0,1100.0
17056.0,1085.0
17071.0,1089.0
17072.0,1078.0
17087.0,1078.0
17088.0,1069.0
17103.0,1081.0
17104.0,1068.0
17119.0,1074.0
17120.0,1059.0
17135.0,1074.0
17136.0,1037.0
17151.0,1029.0
17152.0,1031.0
17167.0,1032.0
17168.0,1032.0
17183.0,1044.0
17184.0,1070.0
17199.0,1066.0
17200.0,1050.0
17215.0,1052.0
17216.0,1054.0
17231.0,1082.0
17232.0,1091.0
17247.0,1073.0
17248.0,1082.0
17263.0,1060.0
17264.0,1051.0
17279.0,1041.0
17280.0,1062.0
17295.0,1068.0
17296.0,1083.0
17311.0,1031.0
17312.0,1016.0
17327.0,1003.0
17328.0,1001.0
17343.0,1009.0
17344.0,1011.0
17359.0,1005.0
17360.0,996.0
17375.0,963.0
17376.0,953.0
17391.0,943.0
17392.0,980.0
17407.0,969.0
17408.0,995.0
17423.0,970.0
17424.0,960.0
17439.0,935.0
17440.0,943.0
17455.0,959.0
17456.0,994.0
17471.0,985.0
17472.0,961.0
17487.0,971.0
17488.0,960.0
17503.0,957.0
17504.0,977.0
17519.0,982.0
17520.0,993.0
17535.0,1006.0
17536.0,976.0
17551.0,1006.0
17552.0,985.0
17567.0,989.0
17568.0,1004.0
17583.0,1008.0
17584.0,1009.0
17599.0,992.0
17600.0,1009.0
17615.0,996.0
17616.0,990.0
17631.0,984.0
17632.0,993.0
17647.0,996.0
17648.0,1014.0
17663.0,984.0
17664.0,998.0
17679.0,994.0
17680.0,989.0
17695.0,999.0
17696.0,1000.0
17711.0,984.0
17712.0,982.0
17727.0,979.0
17728.0,995.0
17743.0,981.0
17744.0,988.0
17759.0,992.0
17760.0,989.0
17775.0,973.0
17776.0,979.0
17791.0,973.0
17792.0,989.0
17807.0,985.0
17808.0,981.0
17823.0,984.0
17824.0,977.0
17839.0,996.0
17840.0,998.0
17855.0,982.0
17856.0,984.0
17871.0,1002.0
17872.0,994.0
17887.0,965.0
17888.0,984.0
17903.0,973.0
17904.0,958.0
17919.0,970.0
17920.0,974.0
17935.0,956.0
17936.0,978.0
17951.0,971.0
17952.0,966.0
17967.0,955.0
17968.0,950.0
17983.0,964.0
17984.0,973.0
17999.0,985.0
18000.0,963.0
18015.0,981.0
18016.0,955.0
18031.0,961.0
18032.0,977.0
18047.0,999.0
18048.0,983.0
18063.0,1003.0
18064.0,991.0
18079.0,1032.0
18080.0,1042.0
18095.0,1036.0
18096.0,1029.0
18111.0,1063.0
18112.0,1050.0
18127.0,1039.0
18128.0,1059.0
18143.0,1075.0
18144.0,1057.0
18159.0,1063.0
18160.0,1073.0
18175.0,1035.0
18176.0,1043.0
18191.0,1040.0
18192.0,1054.0
18207.0,1055.0
18208.0,1038.0
18223.0,1056.0
18224.0,1057.0
18239.0,1036.0
18240.0,1027.0
18255.0,846.0
18256.0,846.0
18271.0,831.0
18272.0,840.0
18287.0,841.0
18288.0,820.0
18303.0,838.0
18304.0,827.0
18319.0,824.0
18320.0,817.0
18335.0,810.0
18336.0,814.0
18351.0,811.0
18352.0,827.0
18367.0,816.0
18368.0,816.0
18383.0,832.0
18384.0,832.0
18399.0,836.0
18400.0,825.0
18415.0,851.0
18416.0,855.0
18431.0,854.0
18432.0,867.0
18447.0,862.0
18448.0,859.0
18463.0,895.0
18464.0,870.0
18479.0,882.0
18480.0,872.0
18495.0,904.0
18496.0,883.0
18511.0,899.0
18512.0,892.0
18527.0,901.0
18528.0,885.0
18543.0,893.0
18544.0,898.0
18559.0,873.0
18560.0,880.0
18575.0,882.0
18576.0,877.0
18591.0,872.0
18592.0,853.0
18607.0,871.0
18608.0,872.0
18623.0,940.0
18624.0,954.0
18639.0,989.0
18640.0,980.0
18655.0,988.0
18656.0,968.0
18671.0,919.0
18672.0,948.0
18687.0,957.0
18688.0,955.0
18703.0,965.0
18704.0,962.0
18719.0,947.0
18720.0,927.0
18735.0,929.0
18736.0,922.0
18751.0,953.0
18752.0,961.0
18767.0,949.0
18768.0,927.0
18783.0,926.0
18784.0,939.0
18799.0,928.0
18800.0,917.0
18815.0,950.0
18816.0,941.0
18831.0,925.0
18832.0,909.0
18847.0,920.0
18848.0,955.0
18863.0,933.0
18864.0,949.0
18879.0,949.0
18880.0,937.0
18895.0,942.0
18896.0,928.0
18911.0,958.0
18912.0,941.0
18927.0,969.0
18928.0,964.0
18943.0,960.0
18944.0,938.0
18959.0,930.0
18960.0,953.0
18975.0,954.0
18976.0,961.0
18991.0,915.0
18992.0,906.0
19007.0,928.0
19008.0,925.0
19023.0,915.0
19024.0,909.0
19039.0,943.0
19040.0,911.0
19055.0,910.0
19056.0,925.0
19071.0,925.0
19072.0,910.0
19087.0,918.0
19088.0,900.0
19103.0,914.0
19104.0,923.0
19119.0,906.0
19120.0,926.0
19135.0,897.0
19136.0,896.0
19151.0,900.0
19152.0,897.0
19167.0,908.0
19168.0,900.0
19183.0,922.0
19184.0,904.0
19199.0,895.0
19200.0,894.0
19215.0,894.0
19216.0,918.0
19231.0,882.0
19232.0,894.0
19247.0,896.0
19248.0,921.0
19263.0,900.0
19264.0,892.0
19279.0,887.0
19280.0,868.0
19295.0,877.0
19296.0,889.0
19311.0,909.0
19312.0,873.0
19327.0,884.0
19328.0,895.0
19343.0,878.0
19344.0,900.0
19359.0,978.0
19360.0,972.0
19375.0,1032.0
19376.0,1012.0
19391.0,1043.0
19392.0,1054.0
19407.0,1037.0
19408.0,1036.0
19423.0,1028.0
19424.0,1037.0
19439.0,1048.0
19440.0,1055.0
19455.0,1033.0
19456.0,1044.0
19471.0,1017.0
19472.0,1000.0
19487.0,998.0
19488.0,1005.0
19503.0,989.0
19504.0,977.0
19519.0,956.0
19520.0,971.0
19535.0,930.0
19536.0,928.0
19551.0,924.0
19552.0,917.0
19567.0,918.0
19568.0,901.0
19583.0,897.0
19584.0,889.0
19599.0,876.0
19600.0,880.0
19615.0,889.0
19616.0,874.0
19631.0,860.0
19632.0,859.0
19647.0,868.0
19648.0,890.0
19663.0,891.0
19664.0,902.0
19679.0,912.0
19680.0,888.0
19695.0,920.0
19696.0,894.0
19711.0,866.0
19712.0,881.0
19727.0,916.0
19728.0,908.0
19743.0,916.0
19744.0,900.0
19759.0,890.0
19760.0,883.0
19775.0,886.0
19776.0,924.0
19791.0,943.0
19792.0,927.0
19807.0,925.0
19808.0,915.0
19823.0,893.0
19824.0,923.0
19839.0,964.0
19840.0,962.0
19855.0,986.0
19856.0,942.0
19871.0,942.0
19872.0,927.0
19887.0,954.0
19888.0,976.0
19903.0,967.0
19904.0,967.0
19919.0,925.0
19920.0,926.0
19935.0,923.0
19936.0,933.0
19951.0,956.0
19952.0,978.0
19967.0,935.0
19968.0,938.0
19983.0,920.0
19984.0,905.0
19999.0,911.0
20000.0,933.0
20015.0,924.0
20016.0,934.0
20031.0,909.0
20032.0,908.0
20047.0,893.0
20048.0,901.0
20063.0,919.0
20064.0,932.0
20079.0,910.0
20080.0,883.0
20095.0,877.0
20096.0,885.0
20111.0,891.0
20112.0,891.0
20127.0,890.0
20128.0,887.0
20143.0,907.0
20144.0,902.0
20159.0,871.0
20160.0,874.0
20175.0,897.0
20176.0,886.0
20191.0,876.0
20192.0,875.0
20207.0,871.0
20208.0,868.0
20223.0,875.0
20224.0,875.0
20239.0,868.0
20240.0,870.0
20255.0,874.0
20256.0,857.0
20271.0,870.0
20272.0,860.0
20287.0,854.0
20288.0,868.0
20303.0,861.0
20304.0,878.0
20319.0,858.0
20320.0,853.0
20335.0,882.0
20336.0,863.0
20351.0,884.0
20352.0,868.0
20367.0,874.0
20368.0,875.0
20383.0,852.0
20384.0,890.0
20399.0,865.0
20400.0,868.0
20415.0,870.0
20416.0,892.0
20431.0,865.0
20432.0,876.0
20447.0,979.0
20448.0,970.0
20463.0,1014.0
20464.0,990.0
20479.0,1031.0
20480.0,1025.0
20495.0,1042.0
20496.0,1046.0
20511.0,1061.0
20512.0,1055.0
20527.0,1065.0
20528.0,1067.0
20543.0,1051.0
20544.0,1064.0
20559.0,1031.0
20560.0,1063.0
20575.0,1052.0
20576.0,1037.0
20591.0,1001.0
20592.0,1039.0
20607.0,980.0
20608.0,969.0
20623.0,968.0
20624.0,956.0
20639.0,927.0
20640.0,948.0
20655.0,903.0
20656.0,916.0
20671.0,872.0
20672.0,894.0
20687.0,872.0
20688.0,872.0
20703.0,887.0
20704.0,866.0
20719.0,868.0
20720.0,850.0
20735.0,872.0
20736.0,874.0
20751.0,892.0
20752.0,882.0
20767.0,930.0
20768.0,908.0
20783.0,952.0
20784.0,923.0
20799.0,959.0
20800.0,972.0
20815.0,893.0
20816.0,886.0
20831.0,893.0
20832.0,895.0
20847.0,896.0
20848.0,914.0
20863.0,913.0
20864.0,917.0
20879.0,909.0
20880.0,911.0
20895.0,921.0
20896.0,917.0
20911.0,929.0
20912.0,919.0
20927.0,907.0
20928.0,926.0
20943.0,908.0
20944.0,905.0
20959.0,913.0
20960.0,899.0
20975.0,896.0
20976.0,901.0
20991.0,879.0
20992.0,871.0
21007.0,890.0
21008.0,867.0
21023.0,855.0
21024.0,858.0
21039.0,850.0
21040.0,841.0
21055.0,848.0
21056.0,848.0
21071.0,853.0
21072.0,823.0
21087.0,845.0
21088.0,859.0
21103.0,848.0
21104.0,834.0
21119.0,866.0
21120.0,850.0
21135.0,868.0
21136.0,842.0
21151.0,888.0
21152.0,873.0
21167.0,867.0
21168.0,892.0
21183.0,824.0
21184.0,816.0
21199.0,835.0
21200.0,811.0
21215.0,847.0
21216.0,840.0
21231.0,836.0
21232.0,832.0
21247.0,824.0
21248.0,837.0
21263.0,812.0
21264.0,849.0
21279.0,849.0
21280.0,852.0
21295.0,812.0
21296.0,838.0
21311.0,828.0
21312.0,827.0
21327.0,826.0
21328.0,834.0
21343.0,839.0
21344.0,815.0
21359.0,823.0
21360.0,803.0
21375.0,825.0
21376.0,811.0
21391.0,809.0
21392.0,824.0
21407.0,811.0
21408.0,830.0
21423.0,812.0
21424.0,808.0
21439.0,819.0
21440.0,807.0
21455.0,818.0
21456.0,831.0
21471.0,809.0
21472.0,793.0
21487.0,798.0
21488.0,809.0
21503.0,816.0
21504.0,818.0
21519.0,823.0
21520.0,824.0
21535.0,879.0
21536.0,889.0
21551.0,874.0
21552.0,862.0
21567.0,844.0
21568.0,854.0
21583.0,832.0
21584.0,827.0
21599.0,816.0
21600.0,824.0
21615.0,831.0
21616.0,816.0
21631.0,825.0
21632.0,827.0
21647.0,833.0
21648.0,826.0
21663.0,833.0
21664.0,853.0
21679.0,851.0
21680.0,851.0
21695.0,880.0
21696.0,865.0
21711.0,903.0
21712.0,896.0
21727.0,909.0
21728.0,901.0
21743.0,942.0
21744.0,916.0
21759.0,931.0
21760.0,924.0
21775.0,959.0
21776.0,946.0
21791.0,961.0
21792.0,982.0
21807.0,966.0
21808.0,956.0
21823.0,962.0
21824.0,953.0
21839.0,952.0
21840.0,981.0
21855.0,950.0
21856.0,942.0
21871.0,925.0
21872.0,935.0
21887.0,907.0
21888.0,919.0
21903.0,820.0
21904.0,803.0
21919.0,792.0
21920.0,812.0
21935.0,797.0
21936.0,804.0
21951.0,799.0
21952.0,796.0
21967.0,792.0
21968.0,789.0
21983.0,786.0
21984.0,803.0
21999.0,780.0
22000.0,805.0
22015.0,793.0
22016.0,807.0
22031.0,788.0
22032.0,788.0
22047.0,801.0
22048.0,795.0
22063.0,800.0
22064.0,803.0
22079.0,800.0
22080.0,796.0
22095.0,810.0
22096.0,802.0
22111.0,808.0
22112.0,814.0
22127.0,821.0
22128.0,812.0
22143.0,822.0
22144.0,805.0
22159.0,812.0
22160.0,802.0
22175.0,832.0
22176.0,809.0
22191.0,813.0
22192.0,816.0
22207.0,809.0
22208.0,807.0
22223.0,802.0
22224.0,820.0
22239.0,821.0
22240.0,822.0
22255.0,814.0
22256.0,816.0
22271.0,943.0
22272.0,899.0
22287.0,895.0
22288.0,916.0
22303.0,950.0
22304.0,947.0
22319.0,944.0
22320.0,955.0
22335.0,918.0
22336.0,899.0
22351.0,940.0
22352.0,954.0
22367.0,972.0
22368.0,963.0
22383.0,936.0
22384.0,925.0
22399.0,914.0
22400.0,935.0
22415.0,952.0
22416.0,979.0
22431.0,979.0
22432.0,945.0
22447.0,956.0
22448.0,941.0
22463.0,937.0
22464.0,959.0
22479.0,984.0
22480.0,973.0
22495.0,937.0
22496.0,928.0
22511.0,914.0
22512.0,944.0
22527.0,975.0
22528.0,969.0
22543.0,969.0
22544.0,943.0
22559.0,904.0
22560.0,917.0
22575.0,928.0
22576.0,948.0
22591.0,940.0
22592.0,947.0
22607.0,927.0
22608.0,913.0
22623.0,901.0
22624.0,919.0
22639.0,882.0
22640.0,873.0
22655.0,871.0
22656.0,892.0
22671.0,857.0
22672.0,855.0
22687.0,840.0
22688.0,855.0
22703.0,838.0
22704.0,880.0
22719.0,845.0
22720.0,842.0
22735.0,842.0
22736.0,850.0
22751.0,840.0
22752.0,864.0
22767.0,870.0
22768.0,861.0
22783.0,873.0
22784.0,872.0
22799.0,868.0
22800.0,889.0
22815.0,908.0
22816.0,908.0
22831.0,915.0
22832.0,892.0
22847.0,893.0
22848.0,898.0
22863.0,915.0
22864.0,925.0
22879.0,931.0
22880.0,929.0
22895.0,944.0
22896.0,915.0
22911.0,929.0
22912.0,933.0
22927.0,920.0
22928.0,922.0
22943.0,918.0
22944.0,917.0
22959.0,911.0
22960.0,918.0
22975.0,901.0
22976.0,921.0
22991.0,902.0
22992.0,881.0
23007.0,783.0
23008.0,796.0
23023.0,796.0
23024.0,789.0
23039.0,792.0
23040.0,785.0
23055.0,801.0
23056.0,794.0
23071.0,787.0
23072.0,783.0
23087.0,784.0
23088.0,772.0
23103.0,782.0
23104.0,788.0
23119.0,796.0
23120.0,782.0
23135.0,781.0
23136.0,769.0
23151.0,796.0
23152.0,796.0
23167.0,810.0
23168.0,791.0
23183.0,798.0
23184.0,804.0
23199.0,812.0
23200.0,798.0
23215.0,811.0
23216.0,806.0
23231.0,799.0
23232.0,801.0
23247.0,800.0
23248.0,799.0
23263.0,809.0
23264.0,822.0
23279.0,838.0
23280.0,833.0
23295.0,819.0
23296.0,804.0
23311.0,783.0
23312.0,811.0
23327.0,819.0
23328.0,811.0
23343.0,828.0
23344.0,802.0
23359.0,796.0
23360.0,872.0
23375.0,870.0
23376.0,895.0
23391.0,899.0
23392.0,910.0
23407.0,906.0
23408.0,903.0
23423.0,874.0
23424.0,885.0
23439.0,906.0
23440.0,918.0
23455.0,923.0
23456.0,925.0
23471.0,905.0
23472.0,892.0
23487.0,894.0
23488.0,917.0
23503.0,921.0
23504.0,916.0
23519.0,926.0
23520.0,914.0
23535.0,885.0
23536.0,888.0
23551.0,898.0
23552.0,896.0
23567.0,919.0
23568.0,922.0
23583.0,910.0
23584.0,895.0
23599.0,896.0
23600.0,887.0
23615.0,932.0
23616.0,918.0
23631.0,923.0
23632.0,889.0
23647.0,887.0
23648.0,875.0
23663.0,893.0
23664.0,908.0
23679.0,943.0
23680.0,902.0
23695.0,892.0
23696.0,876.0
23711.0,871.0
23712.0,890.0
23727.0,904.0
23728.0,891.0
23743.0,910.0
23744.0,888.0
23759.0,894.0
23760.0,877.0
23775.0,879.0
23776.0,885.0
23791.0,872.0
23792.0,892.0
23807.0,872.0
23808.0,874.0
23823.0,868.0
23824.0,871.0
23839.0,866.0
23840.0,834.0
23855.0,830.0
23856.0,857.0
23871.0,856.0
23872.0,840.0
23887.0,829.0
23888.0,838.0
23903.0,840.0
23904.0,845.0
23919.0,819.0
23920.0,852.0
23935.0,816.0
23936.0,840.0
23951.0,860.0
23952.0,844.0
23967.0,866.0
23968.0,849.0
23983.0,859.0
23984.0,859.0
23999.0,866.0
24000.0,862.0
24015.0,880.0
24016.0,887.0
24031.0,889.0
24032.0,889.0
24047.0,890.0
24048.0,904.0
24063.0,888.0
24064.0,908.0
24079.0,901.0
24080.0,909.0
24095.0,952.0
24096.0,968.0
24111.0,948.0
24112.0,941.0
24127.0,932.0
24128.0,929.0
24143.0,938.0
24144.0,933.0
24159.0,955.0
24160.0,930.0
24175.0,917.0
24176.0,922.0
24191.0,919.0
24192.0,939.0
24207.0,949.0
24208.0,934.0
24223.0,917.0
24224.0,945.0
24239.0,940.0
24240.0,942.0
24255.0,952.0
24256.0,944.0
24271.0,954.0
24272.0,961.0
24287.0,953.0
24288.0,965.0
24303.0,968.0
24304.0,981.0
24319.0,972.0
24320.0,984.0
24335.0,975.0
24336.0,969.0
24351.0,990.0
24352.0,990.0
24367.0,997.0
24368.0,987.0
24383.0,984.0
24384.0,976.0
24399.0,988.0
24400.0,984.0
24415.0,982.0
24416.0,983.0
24431.0,954.0
24432.0,970.0
24447.0,954.0
24448.0,966.0
24463.0,843.0
24464.0,823.0
24479.0,831.0
24480.0,837.0
24495.0,848.0
24496.0,828.0
24511.0,825.0
24512.0,846.0
24527.0,838.0
24528.0,845.0
24543.0,848.0
24544.0,849.0
24559.0,832.0
24560.0,859.0
24575.0,847.0
24576.0,825.0
24591.0,836.0
24592.0,839.0
24607.0,843.0
24608.0,834.0
24623.0,821.0
24624.0,840.0
24639.0,817.0
24640.0,830.0
24655.0,846.0
24656.0,829.0
24671.0,814.0
24672.0,817.0
24687.0,832.0
24688.0,818.0
24703.0,824.0
24704.0,822.0
