id,X1
4214,50000
4215,100000
4216,360000
4217,250000
4218,60000
4219,180000
4220,80000
4221,50000
4222,230000
4223,220000
4224,280000
4225,50000
4226,80000
4227,30000
4228,50000
4229,60000
4230,240000
4231,60000
4232,70000
4233,50000
4234,50000
4235,120000
4236,290000
4237,130000
4238,30000
4239,80000
4240,50000
4241,130000
4242,50000
4243,50000
4244,30000
4245,460000
4246,30000
4247,190000
4248,110000
4249,50000
4250,20000
4251,150000
4252,160000
4253,50000
4254,80000
4255,150000
4256,70000
4257,160000
4258,150000
4259,200000
4260,250000
4261,200000
4262,50000
4263,50000
4264,80000
4265,50000
4266,130000
4267,20000
4268,80000
4269,500000
4270,140000
4271,140000
4272,210000
4273,180000
4274,20000
4275,240000
4276,20000
4277,170000
4278,150000
4279,10000
4280,100000
4281,20000
4282,100000
4283,260000
4284,90000
4285,170000
4286,360000
4287,10000
4288,20000
4289,30000
4290,50000
4291,100000
4292,100000
4293,100000
4294,300000
4295,20000
4296,260000
4297,140000
4298,200000
4299,30000
4300,80000
4301,210000
4302,30000
4303,140000
4304,80000
4305,190000
4306,50000
4307,250000
4308,80000
4309,270000
4310,400000
4311,200000
4312,360000
4313,160000
4314,70000
4315,290000
4316,300000
4317,20000
4318,120000
4319,30000
4320,230000
4321,30000
4322,50000
4323,50000
4324,60000
4325,320000
4326,250000
4327,180000
4328,160000
4329,50000
4330,200000
4331,400000
4332,80000
4333,80000
4334,60000
4335,50000
4336,180000
4337,20000
4338,60000
4339,300000
4340,50000
4341,50000
4342,20000
4343,50000
4344,100000
4345,180000
4346,340000
4347,240000
4348,30000
4349,120000
4350,120000
4351,360000
4352,290000
4353,130000
4354,50000
4355,230000
4356,30000
4357,390000
4358,50000
4359,200000
4360,30000
4361,300000
4362,20000
4363,70000
4364,20000
4365,170000
4366,200000
4367,310000
4368,100000
4369,100000
4370,20000
4371,300000
4372,170000
4373,50000
4374,90000
4375,240000
4376,30000
4377,50000
4378,140000
4379,300000
4380,300000
4381,500000
4382,210000
4383,70000
4384,50000
4385,50000
4386,300000
4387,170000
4388,80000
4389,90000
4390,50000
4391,100000
4392,30000
4393,360000
4394,110000
4395,70000
4396,240000
4397,500000
4398,130000
4399,500000
4400,50000
4401,20000
4402,110000
4403,240000
4404,410000
4405,200000
4406,30000
4407,20000
4408,190000
4409,160000
4410,300000
4411,80000
4412,50000
4413,390000
4414,40000
4415,230000
4416,360000
4417,30000
4418,250000
4419,240000
4420,230000
4421,50000
4422,180000
4423,20000
4424,70000
4425,270000
4426,330000
4427,160000
4428,150000
4429,150000
4430,50000
4431,50000
4432,300000
4433,50000
4434,30000
4435,480000
4436,380000
4437,170000
4438,80000
4439,40000
4440,200000
4441,150000
4442,50000
4443,60000
4444,380000
4445,50000
4446,150000
4447,500000
4448,500000
4449,250000
4450,240000
4451,150000
4452,160000
4453,50000
4454,80000
4455,210000
4456,20000
4457,50000
4458,210000
4459,160000
4460,30000
4461,70000
4462,260000
4463,30000
4464,250000
4465,110000
4466,280000
4467,30000
4468,130000
4469,70000
4470,270000
4471,110000
4472,50000
4473,60000
4474,80000
4475,70000
4476,180000
4477,20000
4478,130000
4479,70000
4480,500000
4481,80000
4482,50000
4483,40000
4484,50000
4485,610000
4486,100000
4487,130000
4488,50000
4489,440000
4490,70000
4491,30000
4492,30000
4493,70000
4494,230000
4495,50000
4496,110000
4497,150000
4498,80000
4499,170000
4500,260000
4501,360000
4502,70000
4503,500000
4504,20000
4505,250000
4506,100000
4507,270000
4508,500000
4509,440000
4510,140000
4511,10000
4512,20000
4513,50000
4514,550000
4515,50000
4516,130000
4517,280000
4518,20000
4519,280000
4520,120000
4521,270000
4522,430000
4523,360000
4524,130000
4525,90000
4526,50000
4527,80000
4528,80000
4529,130000
4530,150000
4531,180000
4532,200000
4533,120000
4534,20000
4535,90000
4536,30000
4537,70000
4538,400000
4539,50000
4540,50000
4541,50000
4542,360000
4543,110000
4544,500000
4545,100000
4546,200000
4547,50000
4548,90000
4549,20000
4550,350000
4551,200000
4552,60000
4553,240000
4554,130000
4555,500000
4556,50000
4557,80000
4558,60000
4559,50000
4560,120000
4561,10000
4562,230000
4563,170000
4564,180000
4565,200000
4566,130000
4567,250000
4568,50000
4569,50000
4570,80000
4571,210000
4572,170000
4573,20000
4574,150000
4575,30000
4576,100000
4577,150000
4578,50000
4579,160000
4580,20000
4581,10000
4582,100000
4583,270000
4584,230000
4585,20000
4586,370000
4587,80000
4588,80000
4589,360000
4590,160000
4591,140000
4592,30000
4593,80000
4594,100000
4595,220000
4596,150000
4597,210000
4598,80000
4599,240000
4600,50000
4601,500000
4602,280000
4603,230000
4604,70000
4605,150000
4606,150000
4607,350000
4608,130000
4609,200000
4610,80000
4611,130000
4612,360000
4613,110000
4614,150000
4615,100000
4616,430000
4617,80000
4618,150000
4619,150000
4620,50000
4621,150000
4622,360000
4623,20000
4624,160000
4625,50000
4626,60000
4627,360000
4628,50000
4629,300000
4630,270000
4631,210000
4632,80000
4633,50000
4634,70000
4635,100000
4636,270000
4637,50000
4638,20000
4639,440000
4640,500000
4641,10000
4642,140000
4643,30000
4644,150000
4645,50000
4646,330000
4647,240000
4648,150000
4649,360000
4650,250000
4651,30000
4652,440000
4653,200000
4654,290000
4655,360000
4656,150000
4657,230000
4658,80000
4659,10000
4660,320000
4661,210000
4662,50000
4663,240000
4664,200000
4665,210000
4666,150000
4667,170000
4668,150000
4669,170000
4670,110000
4671,300000
4672,300000
4673,140000
4674,210000
4675,60000
4676,10000
4677,80000
4678,110000
4679,70000
4680,130000
4681,50000
4682,160000
4683,120000
4684,190000
4685,50000
4686,70000
4687,70000
4688,30000
4689,70000
4690,10000
4691,150000
4692,50000
4693,130000
4694,80000
4695,240000
4696,50000
4697,50000
4698,290000
4699,160000
4700,100000
4701,130000
4702,300000
4703,50000
4704,40000
4705,30000
4706,120000
4707,60000
4708,50000
4709,80000
4710,20000
4711,200000
4712,390000
4713,100000
4714,110000
4715,80000
4716,130000
4717,160000
4718,50000
4719,90000
4720,20000
4721,150000
4722,20000
4723,150000
4724,30000
4725,150000
4726,220000
4727,500000
4728,190000
4729,30000
4730,290000
4731,10000
4732,210000
4733,50000
4734,90000
4735,400000
4736,240000
4737,190000
4738,170000
4739,100000
4740,50000
4741,200000
4742,20000
4743,280000
4744,140000
4745,120000
4746,30000
4747,200000
4748,180000
4749,280000
4750,450000
4751,150000
4752,100000
4753,30000
4754,50000
4755,30000
4756,150000
4757,300000
4758,10000
4759,320000
4760,480000
4761,290000
4762,150000
4763,80000
4764,80000
4765,180000
4766,80000
4767,20000
4768,40000
4769,90000
4770,230000
4771,20000
4772,20000
4773,270000
4774,430000
4775,210000
4776,20000
4777,50000
4778,50000
4779,200000
4780,500000
4781,90000
4782,200000
4783,210000
4784,30000
4785,250000
4786,510000
4787,30000
4788,30000
4789,170000
4790,500000
4791,180000
4792,40000
4793,70000
4794,500000
4795,320000
4796,80000
4797,280000
4798,470000
4799,30000
4800,120000
4801,20000
4802,140000
4803,120000
4804,110000
4805,200000
4806,250000
4807,140000
4808,270000
4809,150000
4810,120000
4811,100000
4812,230000
4813,180000
4814,190000
4815,20000
4816,90000
4817,290000
4818,200000
4819,150000
4820,30000
4821,180000
4822,50000
4823,50000
4824,230000
4825,160000
4826,230000
4827,150000
4828,30000
4829,210000
4830,80000
4831,20000
4832,180000
4833,360000
4834,110000
4835,20000
4836,380000
4837,70000
4838,280000
4839,400000
4840,310000
4841,180000
4842,200000
4843,190000
4844,400000
4845,210000
4846,340000
4847,240000
4848,150000
4849,90000
4850,50000
4851,200000
4852,140000
4853,200000
4854,20000
4855,30000
4856,200000
4857,400000
4858,20000
4859,150000
4860,50000
4861,130000
4862,70000
4863,50000
4864,280000
4865,140000
4866,260000
4867,30000
4868,210000
4869,160000
4870,70000
4871,50000
4872,200000
4873,360000
4874,30000
4875,230000
4876,160000
4877,130000
4878,340000
4879,500000
4880,240000
4881,150000
4882,100000
4883,370000
4884,360000
4885,70000
4886,240000
4887,350000
4888,60000
4889,360000
4890,310000
4891,140000
4892,30000
4893,50000
4894,500000
4895,250000
4896,210000
4897,120000
4898,100000
4899,360000
4900,130000
4901,20000
4902,330000
4903,110000
4904,280000
4905,200000
4906,210000
4907,500000
4908,30000
4909,30000
4910,70000
4911,170000
4912,110000
4913,100000
4914,360000
4915,20000
4916,160000
4917,90000
4918,380000
4919,180000
4920,80000
4921,70000
4922,20000
4923,320000
4924,360000
4925,10000
4926,140000
4927,360000
4928,170000
4929,70000
4930,100000
4931,210000
4932,80000
4933,310000
4934,20000
4935,10000
4936,30000
4937,80000
4938,240000
4939,260000
4940,120000
4941,10000
4942,200000
4943,120000
4944,360000
4945,20000
4946,360000
4947,50000
4948,80000
4949,70000
4950,170000
4951,350000
4952,20000
4953,120000
4954,210000
4955,280000
4956,50000
4957,30000
4958,50000
4959,50000
4960,180000
4961,350000
4962,430000
4963,80000
4964,180000
4965,110000
4966,280000
4967,210000
4968,300000
4969,30000
4970,20000
4971,150000
4972,60000
4973,20000
4974,90000
4975,230000
4976,200000
4977,340000
4978,10000
4979,10000
4980,30000
4981,50000
4982,350000
4983,30000
4984,140000
4985,20000
4986,40000
4987,500000
4988,80000
4989,210000
4990,140000
4991,210000
4992,50000
4993,60000
4994,180000
4995,150000
4996,450000
4997,300000
4998,250000
4999,80000
5000,200000
5001,180000
5002,120000
5003,240000
5004,390000
5005,360000
5006,50000
5007,30000
5008,440000
5009,20000
5010,90000
5011,360000
5012,70000
5013,50000
5014,80000
5015,120000
5016,20000
5017,240000
5018,30000
5019,440000
5020,280000
5021,70000
5022,50000
5023,500000
5024,80000
5025,200000
5026,510000
5027,50000
5028,550000
5029,30000
5030,20000
5031,300000
5032,30000
5033,150000
5034,260000
5035,230000
5036,20000
5037,170000
5038,50000
5039,30000
5040,20000
5041,110000
5042,30000
5043,50000
5044,260000
5045,280000
5046,50000
5047,50000
5048,280000
5049,360000
5050,80000
5051,30000
5052,300000
5053,130000
5054,50000
5055,150000
5056,50000
5057,50000
5058,180000
5059,50000
5060,230000
5061,140000
5062,130000
5063,30000
5064,310000
5065,70000
5066,360000
5067,150000
5068,200000
5069,140000
5070,450000
5071,230000
5072,140000
5073,360000
5074,350000
5075,260000
5076,280000
5077,80000
5078,50000
5079,280000
5080,100000
5081,110000
5082,20000
5083,300000
5084,150000
5085,170000
5086,140000
5087,160000
5088,200000
5089,20000
5090,50000
5091,310000
5092,200000
5093,150000
5094,10000
5095,30000
5096,510000
5097,110000
5098,300000
5099,30000
5100,300000
5101,180000
5102,110000
5103,50000
5104,60000
5105,210000
5106,320000
5107,500000
5108,110000
5109,250000
5110,50000
5111,50000
5112,20000
5113,300000
5114,50000
5115,360000
5116,50000
5117,20000
5118,20000
5119,150000
5120,100000
5121,500000
5122,160000
5123,90000
5124,110000
5125,60000
5126,30000
5127,170000
5128,70000
5129,70000
5130,450000
5131,150000
5132,310000
5133,50000
5134,90000
5135,240000
5136,50000
5137,10000
5138,50000
5139,120000
5140,450000
5141,310000
5142,80000
5143,20000
5144,110000
5145,290000
5146,200000
5147,230000
5148,30000
5149,100000
5150,160000
5151,250000
5152,230000
5153,230000
5154,250000
5155,200000
5156,630000
5157,380000
5158,50000
5159,180000
5160,220000
5161,230000
5162,100000
5163,140000
5164,420000
5165,50000
5166,50000
5167,440000
5168,30000
5169,740000
5170,40000
5171,200000
5172,160000
5173,200000
5174,150000
5175,500000
5176,210000
5177,50000
5178,50000
5179,80000
5180,180000
5181,50000
5182,500000
5183,20000
5184,100000
5185,180000
5186,20000
5187,130000
5188,260000
5189,50000
5190,400000
5191,390000
5192,180000
5193,210000
5194,230000
5195,260000
5196,60000
5197,120000
5198,330000
5199,110000
5200,150000
5201,90000
5202,50000
5203,330000
5204,120000
5205,310000
5206,20000
5207,30000
5208,80000
5209,50000
5210,200000
5211,260000
5212,330000
5213,150000
5214,160000
5215,100000
5216,10000
5217,50000
5218,300000
5219,520000
5220,310000
5221,210000
5222,50000
5223,460000
5224,170000
5225,80000
5226,200000
5227,50000
5228,50000
5229,50000
5230,360000
5231,190000
5232,200000
5233,20000
5234,280000
5235,610000
5236,360000
5237,50000
5238,20000
5239,140000
5240,130000
5241,320000
5242,80000
5243,50000
5244,200000
5245,50000
5246,340000
5247,110000
5248,340000
5249,170000
5250,180000
5251,120000
5252,20000
5253,100000
5254,50000
5255,150000
5256,130000
5257,100000
5258,340000
5259,50000
5260,120000
5261,200000
5262,30000
5263,180000
5264,210000
5265,80000
5266,50000
5267,70000
5268,60000
5269,70000
5270,50000
5271,70000
5272,230000
5273,30000
5274,110000
5275,30000
5276,240000
5277,30000
5278,300000
5279,60000
5280,90000
5281,20000
5282,100000
5283,80000
5284,50000
5285,50000
5286,50000
5287,290000
5288,180000
5289,150000
5290,280000
5291,80000
5292,240000
5293,180000
5294,30000
5295,60000
5296,130000
5297,20000
5298,20000
5299,110000
5300,90000
5301,100000
5302,340000
5303,210000
5304,80000
5305,290000
5306,260000
5307,430000
5308,200000
5309,160000
5310,240000
5311,250000
5312,220000
5313,280000
5314,260000
5315,170000
5316,390000
5317,40000
5318,90000
5319,230000
5320,50000
5321,200000
5322,460000
5323,230000
5324,160000
5325,320000
5326,100000
5327,30000
5328,80000
5329,340000
5330,360000
5331,50000
5332,360000
5333,150000
5334,360000
5335,50000
5336,360000
5337,200000
5338,20000
5339,60000
5340,80000
5341,310000
5342,210000
5343,60000
5344,280000
5345,120000
5346,20000
5347,10000
5348,360000
5349,150000
5350,160000
5351,200000
5352,200000
5353,280000
5354,160000
5355,200000
5356,30000
5357,180000
5358,90000
5359,220000
5360,40000
5361,280000
5362,640000
5363,50000
5364,90000
5365,200000
5366,360000
5367,50000
5368,300000
5369,90000
5370,50000
5371,270000
5372,30000
5373,280000
5374,30000
5375,450000
5376,20000
5377,50000
5378,130000
5379,20000
5380,30000
5381,360000
5382,50000
5383,50000
5384,500000
5385,60000
5386,200000
5387,230000
5388,120000
5389,360000
5390,360000
5391,30000
5392,50000
5393,350000
5394,10000
5395,30000
5396,50000
5397,230000
5398,110000
5399,70000
5400,120000
5401,500000
5402,50000
5403,110000
5404,310000
5405,30000
5406,260000
5407,200000
5408,360000
5409,30000
5410,80000
5411,260000
5412,190000
5413,170000
5414,50000
5415,470000
5416,360000
5417,100000
5418,50000
5419,20000
5420,350000
5421,300000
5422,250000
5423,340000
5424,50000
5425,50000
5426,280000
5427,200000
5428,40000
5429,150000
5430,70000
5431,270000
5432,200000
5433,200000
5434,260000
5435,130000
5436,120000
5437,80000
5438,20000
5439,280000
5440,110000
5441,180000
5442,80000
5443,80000
5444,20000
5445,500000
5446,50000
5447,40000
5448,60000
5449,210000
5450,100000
5451,100000
5452,360000
5453,290000
5454,50000
5455,70000
5456,230000
5457,150000
5458,170000
5459,170000
5460,150000
5461,500000
5462,450000
5463,190000
5464,170000
5465,130000
5466,20000
5467,40000
5468,60000
5469,300000
5470,50000
5471,20000
5472,230000
5473,230000
5474,360000
5475,300000
5476,150000
5477,50000
5478,250000
5479,240000
5480,630000
5481,220000
5482,20000
5483,360000
5484,10000
5485,20000
5486,200000
5487,30000
5488,130000
5489,170000
5490,10000
5491,160000
5492,30000
5493,30000
5494,90000
5495,90000
5496,380000
5497,310000
5498,50000
5499,200000
5500,240000
5501,180000
5502,310000
5503,80000
5504,390000
5505,130000
5506,470000
5507,50000
5508,200000
5509,80000
5510,50000
5511,300000
5512,150000
5513,70000
5514,270000
5515,140000
5516,450000
5517,50000
5518,60000
5519,250000
5520,90000
5521,140000
5522,20000
5523,20000
5524,290000
5525,170000
5526,50000
5527,200000
5528,260000
5529,100000
5530,480000
5531,50000
5532,30000
5533,20000
5534,290000
5535,70000
5536,160000
5537,120000
5538,250000
5539,80000
5540,80000
5541,360000
5542,50000
5543,300000
5544,360000
5545,160000
5546,180000
5547,160000
5548,130000
5549,270000
5550,430000
5551,20000
5552,400000
5553,50000
5554,20000
5555,80000
5556,30000
5557,90000
5558,130000
5559,80000
5560,30000
5561,150000
5562,50000
5563,30000
5564,210000
5565,290000
5566,160000
5567,300000
5568,10000
5569,80000
5570,50000
5571,180000
5572,220000
5573,160000
5574,360000
5575,400000
5576,20000
5577,230000
5578,240000
5579,100000
5580,200000
5581,50000
5582,150000
5583,30000
5584,50000
5585,210000
5586,200000
5587,360000
5588,50000
5589,180000
5590,300000
5591,30000
5592,50000
5593,80000
5594,200000
5595,500000
5596,160000
5597,200000
5598,50000
5599,210000
5600,130000
5601,110000
5602,50000
5603,270000
5604,70000
5605,500000
5606,20000
5607,20000
5608,130000
5609,30000
5610,200000
5611,150000
5612,60000
5613,390000
5614,100000
5615,270000
5616,340000
5617,160000
5618,50000
5619,50000
5620,180000
5621,30000
5622,110000
5623,180000
5624,200000
5625,180000
5626,50000
5627,90000
5628,360000
5629,70000
5630,300000
5631,230000
5632,200000
5633,480000
5634,50000
5635,260000
5636,20000
5637,140000
5638,180000
5639,50000
5640,100000
5641,80000
5642,100000
5643,20000
5644,110000
5645,40000
5646,50000
5647,200000
5648,150000
5649,280000
5650,240000
5651,90000
5652,210000
5653,360000
5654,210000
5655,30000
5656,20000
5657,260000
5658,400000
5659,20000
5660,20000
5661,360000
5662,130000
5663,300000
5664,180000
5665,100000
5666,210000
5667,140000
5668,130000
5669,130000
5670,200000
5671,210000
5672,80000
5673,260000
5674,360000
5675,90000
5676,440000
5677,280000
5678,130000
5679,260000
5680,100000
5681,20000
5682,200000
5683,300000
5684,360000
5685,50000
5686,260000
5687,100000
5688,30000
5689,80000
5690,110000
5691,400000
5692,200000
5693,50000
5694,160000
5695,70000
5696,500000
5697,230000
5698,90000
5699,50000
5700,30000
5701,180000
5702,400000
5703,60000
5704,290000
5705,200000
5706,140000
5707,280000
5708,170000
5709,130000
5710,150000
5711,590000
5712,370000
5713,80000
5714,30000
5715,140000
5716,50000
5717,240000
5718,10000
5719,40000
5720,50000
5721,20000
5722,30000
5723,30000
5724,10000
5725,630000
5726,300000
5727,80000
5728,90000
5729,280000
5730,580000
5731,20000
5732,170000
5733,180000
5734,100000
5735,370000
5736,10000
5737,80000
5738,210000
5739,80000
5740,130000
5741,80000
5742,50000
5743,20000
5744,110000
5745,200000
5746,20000
5747,200000
5748,320000
5749,150000
5750,50000
5751,200000
5752,20000
5753,350000
5754,500000
5755,60000
5756,10000
5757,20000
5758,320000
5759,290000
5760,340000
5761,230000
5762,180000
5763,250000
5764,90000
5765,50000
5766,40000
5767,20000
5768,50000
5769,250000
5770,90000
5771,240000
5772,220000
5773,300000
5774,150000
5775,200000
5776,80000
5777,50000
5778,500000
5779,20000
5780,30000
5781,10000
5782,140000
5783,150000
5784,210000
5785,130000
5786,340000
5787,20000
5788,50000
5789,60000
5790,360000
5791,50000
5792,380000
5793,420000
5794,130000
5795,230000
5796,30000
5797,370000
5798,440000
5799,50000
5800,160000
5801,230000
5802,70000
5803,30000
5804,120000
5805,140000
5806,30000
5807,50000
5808,280000
5809,260000
5810,320000
5811,210000
5812,310000
5813,30000
5814,20000
5815,340000
5816,130000
5817,170000
5818,290000
5819,160000
5820,130000
5821,50000
5822,50000
5823,100000
5824,270000
5825,230000
5826,230000
5827,100000
5828,200000
5829,180000
5830,200000
5831,220000
5832,240000
5833,50000
5834,20000
5835,230000
5836,60000
5837,30000
5838,280000
5839,80000
5840,190000
5841,500000
5842,130000
5843,80000
5844,40000
5845,30000
5846,90000
5847,240000
5848,210000
5849,70000
5850,220000
5851,230000
5852,500000
5853,20000
5854,100000
5855,120000
5856,360000
5857,210000
5858,20000
5859,80000
5860,260000
5861,30000
5862,50000
5863,50000
5864,360000
5865,50000
5866,350000
5867,200000
5868,20000
5869,200000
5870,450000
5871,50000
5872,10000
5873,140000
5874,270000
5875,500000
5876,50000
5877,280000
5878,50000
5879,80000
5880,20000
5881,340000
5882,170000
5883,60000
5884,210000
5885,330000
5886,20000
5887,240000
5888,20000
5889,20000
5890,140000
5891,220000
5892,70000
5893,280000
5894,320000
5895,60000
5896,160000
5897,240000
5898,180000
5899,50000
5900,50000
5901,330000
5902,60000
5903,270000
5904,200000
5905,390000
5906,450000
5907,300000
5908,50000
5909,500000
5910,360000
5911,450000
5912,360000
5913,70000
5914,60000
5915,150000
5916,100000
5917,360000
5918,90000
5919,260000
5920,50000
5921,150000
5922,50000
5923,90000
5924,60000
5925,210000
5926,150000
5927,50000
5928,220000
5929,20000
5930,50000
5931,280000
5932,120000
5933,20000
5934,210000
5935,500000
5936,150000
5937,200000
5938,290000
5939,200000
5940,200000
5941,220000
5942,480000
5943,500000
5944,180000
5945,180000
5946,200000
5947,50000
5948,40000
5949,90000
5950,200000
5951,350000
5952,200000
5953,150000
5954,210000
5955,360000
5956,500000
5957,110000
5958,50000
5959,100000
5960,50000
5961,230000
5962,270000
5963,280000
5964,60000
5965,50000
5966,130000
5967,50000
5968,120000
5969,170000
5970,80000
5971,500000
5972,50000
5973,50000
5974,20000
5975,360000
5976,20000
5977,360000
5978,50000
5979,20000
5980,450000
5981,30000
5982,60000
5983,70000
5984,140000
5985,40000
5986,70000
5987,20000
5988,200000
5989,20000
5990,150000
5991,10000
5992,290000
5993,290000
5994,80000
5995,50000
5996,130000
5997,110000
5998,210000
5999,30000
6000,80000
6001,140000
6002,80000
6003,280000
6004,360000
6005,140000
6006,400000
6007,180000
6008,50000
6009,230000
6010,50000
6011,60000
6012,230000
6013,30000
6014,390000
6015,350000
6016,450000
6017,20000
6018,20000
6019,120000
6020,500000
6021,20000
6022,30000
6023,50000
6024,30000
6025,170000
6026,270000
6027,50000
6028,10000
6029,130000
6030,230000
6031,500000
6032,190000
6033,360000
6034,180000
6035,60000
6036,380000
6037,30000
6038,10000
6039,380000
6040,100000
6041,250000
6042,80000
6043,200000
6044,80000
6045,50000
6046,300000
6047,60000
6048,30000
6049,110000
6050,300000
6051,360000
6052,230000
6053,320000
6054,20000
6055,70000
6056,280000
6057,20000
6058,50000
6059,80000
6060,50000
6061,20000
6062,50000
6063,40000
6064,320000
6065,30000
6066,300000
6067,30000
6068,290000
6069,50000
6070,360000
6071,80000
6072,10000
6073,340000
6074,240000
6075,110000
6076,80000
6077,320000
6078,200000
6079,50000
6080,160000
6081,260000
6082,240000
6083,50000
6084,280000
6085,60000
6086,200000
6087,20000
6088,50000
6089,10000
6090,10000
6091,260000
6092,120000
6093,300000
6094,30000
6095,300000
6096,120000
6097,750000
6098,80000
6099,70000
6100,210000
6101,430000
6102,30000
6103,80000
6104,180000
6105,300000
6106,450000
6107,360000
6108,100000
6109,390000
6110,50000
6111,360000
6112,50000
6113,230000
6114,360000
6115,280000
6116,80000
6117,30000
6118,80000
6119,430000
6120,180000
6121,120000
6122,70000
6123,30000
6124,60000
6125,70000
6126,300000
6127,140000
6128,110000
6129,580000
6130,90000
6131,360000
6132,60000
6133,80000
6134,30000
6135,90000
6136,290000
6137,270000
6138,90000
6139,310000
6140,240000
6141,360000
6142,140000
6143,110000
6144,20000
6145,30000
6146,50000
6147,310000
6148,210000
6149,200000
6150,50000
6151,400000
6152,80000
6153,230000
6154,100000
6155,300000
6156,20000
6157,120000
6158,130000
6159,470000
6160,290000
6161,210000
6162,140000
6163,360000
6164,230000
6165,50000
6166,280000
6167,160000
6168,380000
6169,180000
6170,70000
6171,170000
6172,130000
6173,150000
6174,120000
6175,200000
6176,320000
6177,30000
6178,140000
6179,70000
6180,180000
6181,400000
6182,70000
6183,210000
6184,80000
6185,360000
6186,200000
6187,500000
6188,320000
6189,20000
6190,30000
6191,180000
6192,50000
6193,230000
6194,60000
6195,50000
6196,20000
6197,50000
6198,480000
6199,320000
6200,210000
6201,420000
6202,190000
6203,160000
6204,500000
6205,100000
6206,200000
6207,30000
6208,310000
6209,410000
6210,50000
6211,20000
6212,60000
6213,90000
6214,240000
6215,320000
6216,150000
6217,120000
6218,50000
6219,20000
6220,280000
6221,20000
6222,120000
6223,140000
6224,20000
6225,220000
6226,140000
6227,70000
6228,10000
6229,230000
6230,240000
6231,280000
6232,440000
6233,80000
6234,110000
6235,150000
6236,150000
6237,100000
6238,80000
6239,500000
6240,60000
6241,200000
6242,500000
6243,170000
6244,130000
6245,150000
6246,260000
6247,50000
6248,220000
6249,10000
6250,280000
6251,300000
6252,200000
6253,230000
6254,50000
6255,340000
6256,10000
6257,210000
6258,50000
6259,310000
6260,50000
6261,10000
6262,360000
6263,180000
6264,130000
6265,10000
6266,90000
6267,50000
6268,240000
6269,200000
6270,390000
6271,180000
6272,170000
6273,20000
6274,100000
6275,450000
6276,100000
6277,20000
6278,180000
6279,200000
6280,50000
6281,100000
6282,20000
6283,10000
6284,100000
6285,130000
6286,140000
6287,450000
6288,210000
6289,280000
6290,10000
6291,180000
6292,390000
6293,210000
6294,140000
6295,130000
6296,140000
6297,180000
6298,20000
6299,220000
6300,210000
6301,230000
6302,140000
6303,70000
6304,160000
6305,20000
6306,200000
6307,290000
6308,140000
6309,170000
6310,240000
6311,50000
6312,180000
6313,20000
6314,90000
6315,80000
6316,50000
6317,70000
6318,80000
6319,30000
6320,50000
6321,210000
6322,20000
6323,200000
6324,80000
6325,50000
6326,110000
6327,120000
6328,170000
6329,140000
6330,50000
6331,50000
6332,200000
6333,360000
6334,50000
6335,240000
6336,330000
6337,20000
6338,200000
6339,280000
6340,130000
6341,360000
6342,150000
6343,260000
6344,150000
6345,30000
6346,90000
6347,50000
6348,500000
6349,500000
6350,50000
6351,50000
6352,50000
6353,180000
6354,10000
6355,180000
6356,50000
6357,280000
6358,170000
6359,40000
6360,140000
6361,50000
6362,360000
6363,100000
6364,210000
6365,310000
6366,130000
6367,230000
6368,80000
6369,50000
6370,60000
6371,220000
6372,80000
6373,120000
6374,30000
6375,230000
6376,230000
6377,110000
6378,700000
6379,310000
6380,390000
6381,210000
6382,470000
6383,180000
6384,150000
6385,360000
6386,360000
6387,210000
6388,390000
6389,90000
6390,220000
6391,90000
6392,20000
6393,80000
6394,50000
6395,290000
6396,240000
6397,50000
6398,20000
6399,50000
6400,150000
6401,140000
6402,140000
6403,30000
6404,240000
6405,210000
6406,60000
6407,210000
6408,80000
6409,50000
6410,70000
6411,500000
6412,240000
6413,150000
6414,340000
6415,240000
6416,260000
6417,360000
6418,390000
6419,50000
6420,60000
6421,80000
6422,80000
6423,180000
6424,60000
6425,50000
6426,500000
6427,20000
6428,240000
6429,30000
6430,360000
6431,400000
6432,20000
6433,240000
6434,60000
6435,50000
6436,240000
6437,80000
6438,190000
6439,90000
6440,240000
6441,50000
6442,290000
6443,50000
6444,200000
6445,20000
6446,50000
6447,420000
6448,300000
6449,150000
6450,260000
6451,20000
6452,150000
6453,180000
6454,200000
6455,340000
6456,200000
6457,40000
6458,80000
6459,180000
6460,230000
6461,160000
6462,20000
6463,90000
6464,200000
6465,50000
6466,200000
6467,80000
6468,30000
6469,180000
6470,150000
6471,230000
6472,80000
6473,390000
6474,150000
6475,50000
6476,270000
6477,50000
6478,180000
6479,20000
6480,500000
6481,500000
6482,70000
6483,40000
6484,410000
6485,260000
6486,280000
6487,230000
6488,210000
6489,80000
6490,210000
6491,20000
6492,380000
6493,200000
6494,20000
6495,50000
6496,80000
6497,500000
6498,150000
6499,10000
6500,250000
6501,120000
6502,250000
6503,360000
6504,90000
6505,20000
6506,20000
6507,250000
6508,80000
6509,50000
6510,300000
6511,140000
6512,200000
6513,30000
6514,360000
6515,500000
6516,80000
6517,50000
6518,130000
6519,200000
6520,280000
6521,60000
6522,320000
6523,60000
6524,250000
6525,160000
6526,60000
6527,100000
6528,50000
6529,70000
6530,60000
6531,50000
6532,210000
6533,30000
6534,320000
6535,160000
6536,20000
6537,290000
6538,50000
6539,160000
6540,20000
6541,390000
6542,400000
6543,30000
6544,30000
6545,180000
